iter,hp,attack,defense,spattack,spdefense,speed,weight(kg),height(cm),type1,type2,ability1,ability2,abilityH,class,percent-female,pre-evolution,egg-group1,egg-group2
2359,30.940365566253664,28.921919651031498,36.35497647094727,24.72769877624512,22.52820997619629,21.10795002746582,84.64994320233652,109.21824364013673,31.39,16.78,207.04000000000002,126.12,177.51000000000005,951.6200000000001,5.45,334.25,19.0,5.880000000000001
2360,28.59656579208374,28.609891510009767,37.731302774429324,24.840907020568853,22.516754970550537,21.296593185424804,83.89447288788848,106.46699516601564,31.370000000000005,16.65,205.85000000000002,125.68,176.69,948.7800000000002,5.45,334.44000000000005,18.919999999999998,5.880000000000001
2361,28.43675650405884,28.58324464797974,37.76133131790162,24.852987613677982,22.56243518447876,21.241633831024167,83.87895910920196,106.50330752868653,31.39,16.740000000000002,205.76,125.97999999999999,176.59000000000003,948.99,5.45,334.9599999999999,19.050000000000004,5.880000000000001
2362,28.487605289459232,28.600315303802493,37.8133304347992,24.82078094863892,22.4524919128418,21.282641860961913,83.86345868195586,106.42766653747559,31.38,16.64,205.88,125.65,176.46,947.91,5.45,334.14,18.98,5.880000000000001
2363,28.56858732604981,28.663693229675296,37.85757588386536,24.816664310455323,22.489858642578124,21.309746612548828,83.88878512848906,106.57499147338868,31.38,16.69,205.32,125.53,176.29000000000005,948.0799999999999,5.45,334.9200000000001,18.94,5.880000000000001
2364,28.593349311828614,28.629470840454104,37.890495670318614,24.856828811645514,22.59604130554199,21.461234272003175,83.87402495850615,106.61797928161623,31.39,16.76,205.97000000000003,125.93,176.43,948.95,5.45,335.5,19.03,5.880000000000001
2365,28.602213779449464,28.642792964935307,37.80622377204895,24.89208953857422,22.45583312225342,21.30631645202637,83.88372795380644,106.62941142578127,31.39,16.700000000000003,205.67999999999998,125.67,176.58,948.7800000000002,5.45,334.26,18.970000000000002,5.880000000000001
2366,28.621744659423833,28.639225719451908,37.883285285949704,24.83516577911377,22.642963470458987,21.424353378295898,83.85158408631378,106.59713884277345,31.39,16.66,205.78,125.6,176.46,949.1800000000001,5.45,334.52,18.990000000000002,5.880000000000001
2367,28.573569507598883,28.627065109252932,37.732729864120486,24.846314823150635,22.42378383255005,21.42790986251831,83.85139307679229,106.57478319091798,31.39,16.69,206.25,125.78,176.88000000000002,949.81,5.45,334.49,19.01,5.880000000000001
2368,28.61929347229004,28.6999270401001,37.78344226646424,24.83539273834229,22.521790943145753,21.407988941192627,83.85956244935088,106.69916322631838,31.38,16.66,205.73000000000002,125.67,176.59000000000003,948.9200000000001,5.45,334.66,18.970000000000002,5.880000000000001
2369,28.656334159851077,28.66146894073487,37.91008653068542,24.82376572799683,22.641576606750487,21.470906681060793,83.88530819977812,106.75700560302735,31.39,16.740000000000002,205.15999999999997,125.77,176.02000000000004,947.6999999999999,5.45,335.03,18.990000000000002,5.880000000000001
2370,28.65499017715454,28.661029724121097,37.8909026260376,24.817572528839115,22.608944271087648,21.34975133895874,83.89960960663848,106.71176759643556,31.39,16.740000000000002,206.25,125.85999999999999,176.9,950.36,5.45,334.73,19.0,5.880000000000001
2371,28.75125804138184,28.722779197692873,37.852237936019904,24.845725467681888,22.539403095245362,21.506380165100097,83.92232287110382,106.80601668090821,31.39,16.77,206.04,125.8,176.9,950.36,5.45,334.92999999999995,19.050000000000004,5.880000000000001
2372,28.653683464050292,28.663044261932377,37.78656008338929,24.813759941101075,22.55595369720459,21.462054611206053,83.86932711304718,106.73700014038087,31.39,16.6,205.57999999999998,125.36000000000001,176.18,947.7100000000002,5.45,333.94,18.900000000000002,5.880000000000001
2373,28.70410496902466,28.648434120178226,37.893256027221675,24.79167427444458,22.585426399230954,21.44406429290772,83.9138846768289,106.82790164489748,31.38,16.77,205.88,125.81,176.66000000000003,949.06,5.45,335.26,19.050000000000004,5.880000000000001
2374,28.617495418548586,28.644260589599615,37.7802124042511,24.848540473937987,22.50641502761841,21.415528007507326,83.88537707795196,106.76740852661135,31.38,16.740000000000002,205.44,125.79,176.39000000000004,948.8599999999999,5.45,334.52,19.020000000000003,5.880000000000001
2375,28.696022918701175,28.67236334228516,37.802576799392696,24.799191387176514,22.60040347290039,21.56571974182129,83.89816123475127,106.84796211547854,31.38,16.71,205.68000000000006,125.67,176.36,947.75,5.45,334.48,18.94,5.880000000000001
2376,28.69104991912842,28.696521728515627,37.83038850784302,24.816512413024903,22.61053958511353,21.499227619171144,83.91890315522247,106.81381273193361,31.39,16.75,205.85000000000002,125.53999999999999,176.51000000000005,949.1300000000001,5.45,334.94,19.04,5.880000000000001
2377,28.67315992355347,28.664212577819825,37.79550376510621,24.848875354766847,22.659407741546634,21.552891456604,83.92424333466583,106.86579902954102,31.39,16.720000000000002,205.76,125.84,176.64000000000001,949.9799999999999,5.45,334.44000000000005,19.03,5.880000000000001
2378,28.646858627319336,28.669140815734867,37.78462872505188,24.78161869812012,22.555380596160887,21.573030975341794,83.89343307007842,106.8153165161133,31.39,16.71,205.51999999999998,125.82999999999998,176.49,948.1299999999999,5.45,334.57000000000005,19.04,5.880000000000001
2379,28.67615590286255,28.6712456817627,37.83037942886354,24.835838508605956,22.62228232574463,21.56097654724121,83.92472502411894,106.90960464782717,31.39,16.76,205.48,125.64999999999998,176.31,948.3299999999999,5.45,334.95000000000005,19.08,5.880000000000001
2380,28.355682952880862,29.099256141662604,39.06595781898499,24.75943479537964,22.637007106781002,22.04084115600586,84.816803592046,107.74641247863772,31.39,16.75,205.88,126.22999999999999,176.47000000000003,947.99,5.45,334.88,19.01,5.880000000000001
2381,28.423297100067142,29.101708992004397,39.09410708236694,24.74767419052124,22.744181102752684,22.064045497894288,84.80497415479014,107.70787588806154,31.39,16.69,205.61,126.02000000000001,176.1,947.22,5.45,334.32000000000005,18.930000000000003,5.880000000000001
2382,28.382132148742677,29.08262309265137,39.10353852462769,24.769296104431156,22.730090114593505,21.93735061264038,84.79993688519785,107.6656559326172,31.39,16.67,205.55,126.00999999999999,175.98,946.8299999999999,5.45,334.64,18.88,5.880000000000001
2383,28.368484832763677,29.11693468856812,39.091753629684455,24.79431382369995,22.694009021759033,22.079370403289794,84.80055664380382,107.64546986694337,31.39,16.71,205.79000000000002,125.97000000000001,176.60000000000002,948.4200000000001,5.45,334.79999999999995,18.94,5.880000000000001
2384,28.41246480178833,29.09430169296265,39.12843778038025,24.801709117889402,22.695480014801028,22.22108720779419,84.83589963849376,107.69100670166017,31.38,16.69,205.3,125.71000000000001,176.1,946.8200000000002,5.45,334.35,18.86,5.880000000000001
2385,28.358200515747072,29.093004795074467,39.08911397361756,24.762166316986086,22.719827438354493,22.073676082611083,84.82873609479259,107.65510898132327,31.370000000000005,16.65,205.98,125.77,176.50000000000003,948.25,5.45,334.09999999999997,18.87,5.880000000000001
2386,28.345864326477056,29.13096516418457,39.0730013332367,24.83476903533936,22.690523330688478,22.218993392944334,84.80379908307383,107.62647099609377,31.39,16.66,205.14,125.94000000000001,175.81000000000003,945.3899999999999,5.45,334.36000000000007,18.900000000000002,5.880000000000001
2387,28.33593422698975,29.104517768859868,39.03770832061768,24.843200141906742,22.735349971771242,22.16160704421997,84.79493803723643,107.58248300476076,31.39,16.66,205.79999999999998,125.55999999999999,176.25,947.1000000000001,5.45,334.0,18.85,5.880000000000001
2388,28.370823993682865,29.121594879150393,39.05778738594056,24.80287845230103,22.697293159484865,22.076987071990967,84.84681086285899,107.72691519470216,31.39,16.64,205.59,125.7,175.93,946.8900000000001,5.45,334.02,18.900000000000002,5.880000000000001
2389,28.466752254486085,29.14334925842285,39.132418848037716,24.77623069381714,22.770396869659425,22.196710571289064,84.89836646588634,107.8660903503418,31.39,16.720000000000002,205.5,125.96000000000001,176.03000000000003,946.42,5.45,334.59000000000003,18.970000000000002,5.880000000000001
2390,28.47969889831543,29.11200485992432,39.06955585289002,24.776095478057865,22.825720916748047,22.166568424224852,84.8962715041249,107.9077425872803,31.38,16.67,205.64,125.52,175.96,946.1099999999999,5.45,334.15999999999997,18.930000000000003,5.880000000000001
2391,28.47772610855103,29.139645172119145,39.10043781089784,24.76069937133789,22.821077232360842,22.21293837738037,84.90289040823868,107.98510464782717,31.39,16.76,205.70999999999998,125.94000000000001,176.49,947.54,5.45,334.98,18.98,5.880000000000001
2392,28.466419918060303,29.13693752288819,39.05685742950439,24.803719871520997,22.762184864044187,22.17019989013672,84.92745961447646,108.12231193847659,31.39,16.69,205.48000000000002,125.82000000000001,176.06,947.02,5.45,334.66,18.95,5.880000000000001
2393,28.35463092041016,29.09153740692139,38.99977149009705,24.819370323181154,22.735270877838133,22.06801848602295,84.91048885306358,108.09446573181154,31.39,16.73,205.81,125.64999999999999,176.41000000000003,947.79,5.45,334.24,18.930000000000003,5.880000000000001
2394,28.441739559173584,29.126555145263673,39.088140008926395,24.834303550720218,22.751540962219238,22.066683307647708,84.93289545126846,108.11262208862306,31.36,16.65,205.85000000000002,125.62,176.38000000000002,947.91,5.45,334.0300000000001,18.88,5.880000000000001
2395,28.387233047485353,29.129562358856205,39.103159999847406,24.825360824584966,22.750136604309084,22.14480368804932,84.92271331473282,108.1445515625,31.39,16.740000000000002,205.65,125.81,176.29000000000002,947.57,5.45,334.57000000000005,18.95,5.880000000000001
2396,28.525772075653077,29.1072826461792,39.11613900947571,24.822647918701175,22.83235111999512,22.13876979446411,84.93236284323623,108.15936851806642,31.39,16.73,205.57999999999998,125.91000000000001,176.15000000000003,946.8099999999998,5.45,334.89000000000004,18.990000000000002,5.880000000000001
2397,28.381172489166264,29.072487857818608,39.08066443824769,24.838672821044923,22.780461071014404,22.155348270416262,84.94761598166465,108.11839372558595,31.370000000000005,16.67,205.57000000000002,125.24999999999999,176.35000000000002,946.3599999999999,5.45,333.94000000000005,18.94,5.880000000000001
2398,28.427423843383792,29.056819892883304,39.0859287967682,24.714823097229008,22.837323734283448,22.09433723068237,84.91132276602676,108.08334242553713,31.39,16.68,205.92,125.58999999999999,176.17000000000002,947.4199999999998,5.45,334.27,18.94,5.880000000000001
2399,28.45267694091797,29.119528488159183,39.09759152412415,24.78707709503174,22.811978664398193,22.25859831237793,84.93569024619102,108.04744346923829,31.39,16.740000000000002,205.75000000000003,125.42000000000002,176.24,947.2,5.45,334.47,19.0,5.880000000000001
2400,28.41862268066406,29.120878185272222,39.04318837356568,24.813581260681154,22.79237212753296,22.014591457366947,85.07501955374717,107.70229437561038,31.39,16.71,206.34999999999997,125.68,176.71000000000004,948.7700000000001,5.45,334.51,18.94,5.880000000000001
2401,28.44152759552002,29.126890079498292,39.01689243507385,24.80166004562378,22.855128917694092,22.151269584655765,85.11842871817588,107.58420646972658,31.39,16.740000000000002,206.09000000000003,125.83,176.34,948.1600000000001,5.45,335.13000000000005,18.96,5.880000000000001
2402,28.536513881683355,29.135774066925052,39.080009342193605,24.752168128967284,22.963848861694338,22.18394815826416,85.14678469046592,107.54360597534182,31.370000000000005,16.63,206.11000000000004,125.54,176.68000000000004,948.7900000000001,5.45,334.42,18.88,5.880000000000001
2403,28.432531986236572,29.069299930572512,38.99007989883423,24.797095928192142,22.85480814743042,22.08704155731201,85.1355273204708,107.42106842346193,31.39,16.720000000000002,206.09000000000003,125.63000000000001,176.41000000000003,947.4000000000001,5.45,334.35,18.96,5.880000000000001
2404,28.366025409698487,29.117248424530032,38.99366324615479,24.84643960571289,22.748153133392332,22.107369079589844,85.14892859610558,107.39950177307131,31.39,16.740000000000002,206.38000000000002,125.85000000000001,176.89999999999998,948.74,5.45,334.68000000000006,18.970000000000002,5.880000000000001
2405,28.395229946136475,29.096310150146486,38.99133666992188,24.803887355804445,22.847898807525638,22.1101767578125,85.17144248923302,107.37692817993167,31.39,16.71,205.79000000000002,125.63000000000001,176.12,946.88,5.45,334.56000000000006,18.95,5.880000000000001
2406,28.368019123077396,29.094350551605228,39.00244130897523,24.80462594985962,22.83642598724365,21.976442378997803,85.24234308585166,107.41117395324709,31.39,16.67,206.46,125.71,176.76999999999998,948.37,5.45,334.0300000000001,18.85,5.880000000000001
2407,28.374447620391848,29.138360832214357,38.985986476898205,24.778348278045655,22.798312633514403,22.02150344467163,85.24890378531455,107.38907687683107,31.39,16.64,205.89000000000001,125.67999999999999,176.01,947.21,5.45,334.61,18.94,5.880000000000001
2408,28.430225189208986,29.16967866134644,39.05145446586609,24.802225215911868,22.986459663391116,22.10521039199829,85.27660946616172,107.44199678344728,31.39,16.77,206.91000000000003,125.99000000000001,177.29,950.65,5.45,334.86,19.0,5.880000000000001
2409,28.350499328613285,29.129059726715088,39.03969848823547,24.785820442199707,22.947202888488768,21.962420825958255,85.26952193059424,107.46325476379394,31.370000000000005,16.700000000000003,206.49,126.00000000000001,176.88000000000002,948.98,5.45,334.86,18.91,5.880000000000001
2410,28.5218037109375,29.146936019897463,38.997266740798956,24.78042197418213,22.93747906112671,22.094313724517825,85.303621593375,107.51560632629395,31.39,16.73,206.58,125.97999999999999,176.72000000000003,948.8299999999999,5.45,334.86,18.94,5.880000000000001
2411,28.356204669952394,29.143972599029546,39.05325738906861,24.83225304031372,22.90214639663696,22.12869668197632,85.2676437949131,107.54167116088868,31.39,16.75,206.23000000000005,126.06,176.74,948.8599999999999,5.45,335.43999999999994,19.01,5.880000000000001
2412,28.384646755218508,29.084223117828373,38.96882744216919,24.80617303848267,22.94340445327759,22.081060298919677,85.26133541478615,107.52200055236818,31.38,16.73,206.78,125.99000000000001,176.95999999999998,950.3700000000001,5.45,334.90999999999997,18.96,5.880000000000001
2413,28.356258773803717,29.125063373565677,39.02727056694031,24.80054217910767,22.93833807373047,22.13677435684204,85.2518520544956,107.53622380371095,31.38,16.740000000000002,206.2,125.84,176.63,947.6999999999999,5.45,334.78,18.94,5.880000000000001
2414,28.3671416091919,29.089747417449956,38.95409120750428,24.789638038635253,22.953972816467285,22.106970718383792,85.25172848119239,107.60505156250001,31.39,16.73,206.11,125.72,176.44000000000003,947.8499999999999,5.45,334.59000000000003,18.98,5.880000000000001
2415,28.34420698928833,29.155226730346683,38.962653394699096,24.777318874359132,22.96241038513184,22.087232345581054,85.26878923406105,107.73442262573244,31.39,16.76,205.73000000000002,125.82,176.13,947.11,5.45,334.89000000000004,18.94,5.880000000000001
2416,28.405333545684815,29.114685985565192,38.9697978553772,24.7669582901001,22.944000434875488,22.1379744682312,85.27303016623497,107.75304735107423,31.39,16.73,206.35000000000002,125.74,176.73000000000002,948.5699999999999,5.45,334.4,18.990000000000002,5.880000000000001
2417,28.38162814331055,29.122239101409914,39.04184053802491,24.81065389633179,22.99722413253784,22.059090366363527,85.27675979575156,107.83096414489746,31.39,16.76,206.14000000000001,125.91000000000001,176.43,947.56,5.45,334.94000000000005,19.0,5.880000000000001
2418,28.4056745300293,29.090956748962405,38.85747965431214,24.843879302978515,22.944063858032226,22.065045803070067,85.2629461360836,107.90714262695315,31.39,16.73,206.49,125.97999999999999,177.10000000000002,949.33,5.45,335.03999999999996,19.050000000000004,5.880000000000001
2419,28.291523048400876,29.090503993988044,38.923950683593745,24.797640903472903,22.971316570281985,22.040348278045652,85.23632795676231,107.84789494628907,31.38,16.71,206.05,125.84,176.36,946.49,5.45,334.71000000000004,18.990000000000002,5.880000000000001
2420,28.44463294219971,29.37038941574097,38.13743699836731,23.96800863647461,26.514485153198244,21.762061405181882,84.36267792786651,101.59633348388674,31.39,16.700000000000003,205.19,125.88000000000001,176.25,945.7499999999999,5.45,333.91999999999996,18.63,5.880000000000001
2421,28.566694023132328,29.424053302764897,38.135086563110356,23.911408748626712,26.588712928771972,21.902506134033203,84.37469088257842,101.55009990234376,31.39,16.61,204.42999999999998,125.61,175.7,945.0500000000001,5.45,334.23,18.64,5.880000000000001
2422,28.535376434326174,29.354660224914554,38.155074214935304,23.960443988800048,26.57497470474243,21.790756420135498,84.3202990292459,101.44042692871093,31.39,16.68,204.51,125.53,175.96000000000004,945.51,5.45,333.6099999999999,18.580000000000002,5.880000000000001
2423,28.47787499237061,29.38459384918213,38.07055510520936,23.94396075820923,26.582778099060057,21.789418952941894,84.26203098572783,101.2901538574219,31.39,16.69,204.73,125.57,175.82,945.4300000000001,5.45,333.93,18.63,5.880000000000001
2424,28.41855449676514,29.328392696380618,38.202876110076915,23.956054988861084,26.588869007110596,21.65964173126221,84.23304437531525,101.26482631225586,31.39,16.71,204.48000000000002,125.44,175.39999999999998,944.3600000000001,5.45,333.94999999999993,18.59,5.880000000000001
2425,28.520426773071293,29.33110708999634,38.212195108413695,23.92788645935059,26.577969310760498,21.669981193542483,84.23915838898711,101.16646542663577,31.39,16.700000000000003,204.90000000000003,125.57000000000001,175.76,945.39,5.45,333.92,18.72,5.880000000000001
2426,28.52081443023682,29.371695781707764,38.198509666442874,23.907161254882816,26.525734931945802,21.73100494384766,84.18427844513946,101.04789041442872,31.39,16.63,205.03,125.78999999999999,175.98,945.6999999999999,5.45,334.35,18.59,5.880000000000001
2427,28.627004184722903,29.37853532409668,38.25103945541382,23.87319006729126,26.58838871002197,21.715829288482666,84.1799085492044,101.03039778442383,31.39,16.700000000000003,204.73999999999995,125.99000000000001,175.77,945.5600000000002,5.45,334.47,18.55,5.880000000000001
2428,28.694207561492924,29.347460994720464,38.084161920547494,23.930099483489993,26.551854999542236,21.80563875961304,84.16535032929472,100.94227533264161,31.39,16.67,204.54000000000002,125.3,175.48000000000002,943.81,5.45,333.82000000000005,18.54,5.880000000000001
2429,28.650984760284427,29.292343135833743,38.15926941108703,23.928449325561523,26.586544929504395,21.849443710327147,84.11473012818388,100.8458032562256,31.39,16.73,204.36,125.41,175.43,944.3899999999999,5.45,334.09999999999997,18.650000000000002,5.880000000000001
2430,28.557532527923588,29.305740200042727,38.09497245025635,23.90164947128296,26.59546434020996,21.599625720977784,84.09534343232207,100.81146051330568,31.370000000000005,16.6,204.4,125.6,175.45000000000002,944.73,5.45,333.88,18.42,5.880000000000001
2431,28.624097267150884,29.281460662841802,38.02752168273926,23.96213536453247,26.52717850494385,21.722129901885985,84.13156731690458,100.83115289611817,31.370000000000005,16.67,204.67,125.36000000000001,175.66000000000003,944.6500000000001,5.45,333.13,18.56,5.880000000000001
2432,28.588951450347903,29.293036231994634,38.137345874786384,23.936502288818364,26.587511936187745,21.636387413024902,84.07560613526397,100.62789039916993,31.39,16.6,204.01999999999998,125.27000000000001,174.74000000000004,942.75,5.45,333.57,18.35,5.880000000000001
2433,28.636974742889407,29.241916053771977,38.00139670562744,23.944837417602542,26.541731395721435,21.699638286590577,84.04091489686064,100.52104916687014,31.370000000000005,16.64,204.47,125.55,175.50000000000006,944.6500000000001,5.45,333.16,18.479999999999997,5.880000000000001
2434,28.64589082717896,29.28415542984009,38.05889414787292,23.937157489776613,26.58803916168213,21.731083988189695,84.05365582551056,100.40159318847657,31.39,16.6,204.56000000000003,125.38,175.42000000000002,943.89,5.45,333.69000000000005,18.46,5.880000000000001
2435,28.67333498001099,29.223200897216802,38.04076763725281,23.90346527862549,26.638398349761964,21.71787757873535,84.07307348908478,100.35105697937013,31.39,16.67,204.62,125.52,175.37000000000003,945.3200000000002,5.45,333.75,18.53,5.880000000000001
2436,28.575851028442383,29.250040210723878,38.14841390037537,23.964796451568603,26.567862976074217,21.698930206298826,84.03800604523711,100.18377685852052,31.38,16.64,204.45,125.53,175.37999999999997,944.16,5.45,333.95000000000005,18.580000000000002,5.880000000000001
2437,28.673852432250982,29.27412084579468,38.072970146179195,23.891970966339116,26.56929397201538,21.789249435424804,84.03624563874297,100.20396638793947,31.39,16.71,204.25,125.58999999999999,175.59,944.59,5.45,334.36000000000007,18.580000000000002,5.880000000000001
2438,28.69267338943482,29.210062656402588,38.16717683982849,23.899486171722412,26.613999729156493,21.73048796081543,84.01427842225127,100.10214058227541,31.39,16.68,204.64,125.79,175.63000000000002,945.4300000000001,5.45,333.77,18.490000000000002,5.880000000000001
2439,28.67880688095093,29.269263111114505,38.11698846054077,23.890292736053468,26.61121300506592,21.812974071502687,83.98683815278106,100.10446029968264,31.38,16.61,204.14000000000001,125.42999999999999,175.15,942.77,5.45,333.63,18.380000000000003,5.880000000000001
2440,29.56191861724854,28.400331619262698,39.65517405319214,24.544471168518065,25.540321983337403,20.94438159561157,84.2693539837747,98.4130122406006,31.38,16.71,204.95999999999998,125.36000000000001,175.88,945.9000000000001,5.45,334.06,18.89,5.880000000000001
2441,29.51327727127076,28.384172603607183,39.69653126525879,24.602227313995364,25.525176071166992,20.93779482650757,84.18488974274689,98.31340497131347,31.39,16.69,204.82,125.31,175.64,944.93,5.45,334.0199999999999,18.87,5.880000000000001
2442,29.512944515228273,28.398115383148195,39.775407085418706,24.54072515487671,25.585436935424806,20.999413082122803,84.18984835328155,98.25804564208985,31.36,16.71,204.82,125.28,175.91000000000003,946.46,5.45,334.21000000000004,18.900000000000002,5.880000000000001
2443,29.313431224823002,28.329353618621827,39.71070621490479,24.50862289810181,25.54850355529785,20.68207816696167,84.18168677033478,98.30568348999023,31.370000000000005,16.71,205.24,125.7,176.11,948.3299999999999,5.45,334.25,18.96,5.880000000000001
2444,29.686613235473637,28.425447696685794,39.77451172447205,24.533480968475345,25.625744724273684,20.873079219818116,84.19059704865508,98.32157423706056,31.39,16.67,204.92999999999998,125.32,175.65,945.3,5.45,333.60999999999996,18.83,5.880000000000001
2445,29.396227615356448,28.379483673095706,39.698542530059825,24.513448905944824,25.514182094573975,20.953330234527588,84.15365922059111,98.30286746520997,31.39,16.73,204.97,125.64999999999999,175.83,945.6800000000001,5.45,334.27,18.930000000000003,5.880000000000001
2446,29.45377927017212,28.361057128906253,39.79737936782837,24.546981372833255,25.56543898010254,20.970448150634766,84.16293091095977,98.50070411987305,31.39,16.79,205.47,125.72,176.17000000000004,946.9300000000001,5.45,334.39,19.020000000000003,5.880000000000001
2447,29.51045388031006,28.42463927078247,39.75877403068543,24.495665828704837,25.6180930480957,20.99458041381836,84.15101693238311,98.56539357299806,31.39,16.75,204.78000000000003,125.44,175.67000000000002,945.8100000000001,5.45,333.96999999999997,18.94,5.880000000000001
2448,29.550943565368655,28.38664973449707,39.786201395034794,24.45874549865723,25.583499797821045,21.06427769088745,84.12360114563994,98.61348561401368,31.38,16.73,205.11,125.27999999999999,175.76,946.04,5.45,334.05,18.919999999999998,5.880000000000001
2449,29.458802635192875,28.354248901367193,39.77729708290101,24.4979326210022,25.564950431823732,20.929535411834713,84.11552086152129,98.61918074340821,31.38,16.69,204.92999999999998,125.02000000000001,175.41,944.78,5.45,333.1099999999999,18.900000000000002,5.880000000000001
2450,29.49277871704102,28.374403621673586,39.77699819755555,24.493359848022465,25.583695278167728,20.812498779296874,84.12192943848663,98.63859073181155,31.39,16.71,204.94,125.38,175.81000000000003,945.8100000000001,5.45,333.8299999999999,18.87,5.880000000000001
2451,29.483909347534183,28.421457530975346,39.843256362915035,24.47469332122803,25.594181102752685,20.934301822662352,84.12154815949492,98.61719478149415,31.38,16.76,204.85,125.44999999999999,175.53,945.7900000000001,5.45,334.26,18.96,5.880000000000001
2452,29.427076858520508,28.34357020568848,39.83016960144043,24.51241597366333,25.526363655090332,21.051047763824464,84.13215668000274,98.6652015716553,31.39,16.79,205.02000000000004,125.45,176.06,946.05,5.45,333.85,18.94,5.880000000000001
2453,29.478754226684572,28.409178680419924,39.77568357658386,24.505444248199467,25.598746959686277,21.010770290374758,84.14592343415313,98.65116469116212,31.370000000000005,16.73,205.12,125.42999999999999,175.96000000000004,946.63,5.45,334.0299999999999,18.88,5.880000000000001
2454,29.539758266448978,28.433240467071535,39.84160819625854,24.483659748077393,25.644181514739994,20.97467071914673,84.1957832745462,98.78605215759278,31.38,16.740000000000002,204.51,125.49,175.51000000000002,945.0999999999999,5.45,333.93,18.94,5.880000000000001
2455,29.472081230163578,28.386610511779786,39.753597213745124,24.465362342834474,25.643430042266846,20.937995330810544,84.18722223938994,98.70488040466309,31.370000000000005,16.67,204.74000000000004,125.44,175.60000000000002,945.23,5.45,333.98999999999995,18.86,5.880000000000001
2456,29.582180358886724,28.41508863449097,39.8560454902649,24.50287004852295,25.650520629882813,20.901451568603516,84.2370808438211,98.75551013488771,31.39,16.78,204.83,125.38,175.70999999999998,946.5800000000002,5.45,334.1,18.95,5.880000000000001
2457,29.59134853744507,28.377006603240968,39.81668335151673,24.53092792129517,25.65024440002442,20.803883247375488,84.26089506043486,98.72334408874512,31.38,16.720000000000002,205.07,125.07999999999998,175.79000000000002,946.26,5.45,333.37,18.85,5.880000000000001
2458,29.695528587341308,28.365736949920656,39.87316480636596,24.41340415191651,25.63866537475586,20.886641857147215,84.2606851986795,98.7068084289551,31.39,16.720000000000002,204.93,125.32999999999998,175.78000000000003,945.8299999999999,5.45,334.09000000000003,18.930000000000003,5.880000000000001
2459,29.713862220764163,28.380133872985844,39.78596978569032,24.47178455734253,25.57994291305542,20.960420658111573,84.25905341614776,98.78628503723147,31.38,16.67,204.65,125.48,175.28000000000003,944.5600000000001,5.45,333.90999999999997,18.82,5.880000000000001
2460,29.698507129669192,28.369598381042483,39.33918171691895,24.711263797760008,26.527661922454833,20.536242362976076,82.8379990549664,92.9718745605469,31.370000000000005,16.64,204.25,125.91999999999999,175.41000000000003,944.7300000000001,5.45,334.49,18.82,5.880000000000001
2461,29.729864498138433,28.382150562286377,39.2839278869629,24.679770179748537,26.520846832275392,20.517443389892577,82.82816991525694,93.00610940856934,31.39,16.720000000000002,204.25,126.34999999999998,175.90000000000003,945.63,5.45,334.90000000000003,18.919999999999998,5.880000000000001
2462,29.62005809783936,28.313467273712163,39.30971242904664,24.688379619598393,26.49168460083008,20.356771884918214,82.80302182870909,92.93856883544923,31.39,16.6,203.92000000000002,125.57000000000001,174.93,943.12,5.45,333.71000000000004,18.799999999999997,5.880000000000001
2463,29.62888521194458,28.315707767486572,39.29564925575257,24.73227351379395,26.517305725097657,20.5207373085022,82.84072003274962,92.93530862731934,31.39,16.69,204.24000000000004,125.99999999999997,175.48000000000002,944.6600000000001,5.45,334.42999999999995,18.86,5.880000000000001
2464,29.67123834228516,28.365861564636237,39.37818774795532,24.629629222869873,26.602552101135252,20.45535938644409,82.82684996896788,92.99872777099611,31.39,16.6,203.54,125.88999999999999,174.89000000000001,942.23,5.45,334.18,18.770000000000003,5.880000000000001
2465,29.615002826690677,28.296733310699466,39.37675126457214,24.73529385375977,26.554498012542727,20.327260215759274,82.83907380777403,92.92084491271974,31.38,16.720000000000002,204.09000000000003,125.84,175.24,944.11,5.45,333.5899999999999,18.79,5.880000000000001
2466,29.55393677902222,28.323741836547853,39.380415102005,24.74099489593506,26.613116580963133,20.334302856445312,82.85824285989804,92.91703645629883,31.38,16.62,204.24999999999997,126.16,175.62000000000006,944.8199999999999,5.45,333.84000000000003,18.83,5.880000000000001
2467,29.661059253692628,28.385915477752686,39.37832886695862,24.68954277801514,26.633889930725097,20.485166980743408,82.87320777994199,93.01407734985352,31.39,16.69,204.05,125.94000000000001,175.09,944.6600000000001,5.45,334.41,18.919999999999998,5.880000000000001
2468,29.565892944335943,28.314458187103277,39.342774555206304,24.7503924369812,26.50684789276123,20.39809574890137,82.8551967478375,92.89243918151857,31.39,16.69,204.04,126.13,175.39000000000001,944.64,5.45,333.96000000000004,18.89,5.880000000000001
2469,29.592612010955815,28.35737387847901,39.382081169128426,24.720180839538575,26.671884906768796,20.303608898162842,82.83712804513976,92.79411963195801,31.39,16.63,204.17000000000002,125.84,175.19,944.8000000000001,5.45,334.45,18.84,5.880000000000001
2470,29.576035331726075,28.337823127746585,39.400026899337774,24.731654579162598,26.587767681121825,20.325353157043455,82.84797104745908,92.88396655578615,31.39,16.700000000000003,204.19,126.05000000000001,175.28000000000003,944.8200000000002,5.45,334.40000000000003,18.96,5.880000000000001
